2142 2 62
2143 1 63
2144 0 64
2145 65 0
2146 64 1
2147 63 2
2148 62 3
2149 61 4
2150 60 5
2151 59 6
2152 58 7
2153 57 8
2154 56 9
2155 55 10
2156 54 11
2157 53 12
2158 52 13
2159 51 14
2160 50 15
2161 49 16
2162 48 17
2163 47 18
2164 46 19
2165 45 20
2166 44 21
2167 43 22
2168 42 23
2169 41 24
2170 40 25
2171 39 26
2172 38 27
2173 37 28
2174 36 29
2175 35 30
2176 34 31
2177 33 32
2178 32 33
2179 31 34
2180 30 35
2181 29 36
2182 28 37
2183 27 38
2184 26 39
2185 25 40
2186 24 41
2187 23 42
2188 22 43
2189 21 44
2190 20 45
2191 19 46
2192 18 47
2193 17 48
2194 16 49
2195 15 50
2196 14 51
2197 13 52
2198 12 53
2199 11 54
2200 10 55
2201 9 56
2202 8 57
2203 7 58
2204 6 59
2205 5 60
2206 4 61
2207 3 62
2208 2 63
2209 1 64
2210 0 65
2211 66 0
2212 65 1
2213 64 2
2214 63 3
2215 62 4
2216 61 5
2217 60 6
2218 59 7
2219 58 8
2220 57 9
2221 56 10
2222 55 11
2223 54 12
2224 53 13
2225 52 14
2226 51 15
2227 50 16
2228 49 17
2229 48 18
2230 47 19
2231 46 20
2232 45 21
2233 44 22
2234 43 23
2235 42 24
2236 41 25
2237 40 26
2238 39 27
2239 38 28
2240 37 29
2241 36 30
2242 35 31
2243 34 32
2244 33 33
2245 32 34
2246 31 35
2247 30 36
2248 29 37
2249 28 38
2250 27 39
2251 26 40
2252 25 41
2253 24 42
2254 23 43
2255 22 44
2256 21 45
2257 20 46
2258 19 47
2259 18 48
2260 17 49
2261 16 50
2262 15 51
2263 14 52
2264 13 53
2265 12 54
2266 11 55
2267 10 56
2268 9 57
2269 8 58
2270 7 59
2271 6 60
2272 5 61
2273 4 62
2274 3 63
2275 2 64
2276 1 65
2277 0 66
2278 67 0
2279 66 1
2280 65 2
2281 64 3
2282 63 4
2283 62 5
2284 61 6
2285 60 7
2286 59 8
2287 58 9
2288 57 10
2289 56 11
2290 55 12
2291 54 13
2292 53 14
2293 52 15
2294 51 16
2295 50 17
2296 49 18
2297 48 19
2298 47 20
2299 46 21
2300 45 22
2301 44 23
2302 43 24
2303 42 25
2304 41 26
2305 40 27
2306 39 28
2307 38 29
2308 37 30
2309 36 31
2310 35 32
2311 34 33
2312 33 34
2313 32 35
2314 31 36
2315 30 37
2316 29 38
2317 28 39
2318 27 40
2319 26 41
2320 25 42
2321 24 43
2322 23 44
2323 22 45
2324 21 46
2325 20 47
2326 19 48
2327 18 49
2328 17 50
2329 16 51
2330 15 52
2331 14 53
2332 13 54
2333 12 55
2334 11 56
2335 10 57
2336 9 58
2337 8 59
2338 7 60
2339 6 61
2340 5 62
2341 4 63
2342 3 64
2343 2 65
2344 1 66
2345 0 67
2346 68 0
2347 67 1
2348 66 2
2349 65 3
2350 64 4
2351 63 5
2352 62 6
2353 61 7
2354 60 8
2355 59 9
2356 58 10
2357 57 11
2358 56 12
2359 55 13
2360 54 14
2361 53 15
2362 52 16
2363 51 17
2364 50 18
2365 49 19
2366 48 20
2367 47 21
2368 46 22
2369 45 23
2370 44 24
2371 43 25
2372 42 26
2373 41 27
2374 40 28
2375 39 29
2376 38 30
2377 37 31
2378 36 32
2379 35 33
2380 34 34
2381 33 35
2382 32 36
2383 31 37
2384 30 38
2385 29 39
2386 28 40
2387 27 41
2388 26 42
2389 25 43
2390 24 44
2391 23 45
2392 22 46
2393 21 47
2394 20 48
2395 19 49
2396 18 50
2397 17 51
2398 16 52
2399 15 53
2400 14 54
2401 13 55
2402 12 56
2403 11 57
2404 10 58
2405 9 59
2406 8 60
2407 7 61
2408 6 62
2409 5 63
2410 4 64
2411 3 65
2412 2 66
2413 1 67
2414 0 68
2415 69 0
2416 68 1
2417 67 2
2418 66 3
2419 65 4
2420 64 5
2421 63 6
2422 62 7
2423 61 8
2424 60 9
2425 59 10
2426 58 11
2427 57 12
2428 56 13
2429 55 14
2430 54 15
2431 53 16
2432 52 17
2433 51 18
2434 50 19
2435 49 20
2436 48 21
2437 47 22
2438 46 23
2439 45 24
2440 44 25
2441 43 26
2442 42 27
2443 41 28
2444 40 29
2445 39 30
2446 38 31
2447 37 32
2448 36 33
2449 35 34
2450 34 35
2451 33 36
2452 32 37
2453 31 38
2454 30 39
2455 29 40
2456 28 41
2457 27 42
2458 26 43
2459 25 44
2460 24 45
2461 23 46
2462 22 47
2463 21 48
2464 20 49
2465 19 50
2466 18 51
2467 17 52
2468 16 53
2469 15 54
2470 14 55
2471 13 56
2472 12 57
2473 11 58
2474 10 59
2475 9 60
2476 8 61
2477 7 62
2478 6 63
2479 5 64
2480 4 65
2481 3 66
2482 2 67
2483 1 68
2484 0 69
2485 70 0
2486 69 1
2487 68 2
2488 67 3
2489 66 4
2490 65 5
2491 64 6
2492 63 7
2493 62 8
2494 61 9
2495 60 10
2496 59 11
2497 58 12
2498 57 13
2499 56 14
2500 55 15
2501 54 16
2502 53 17
2503 52 18
2504 51 19
2505 50 20
2506 49 21
2507 48 22
2508 47 23
2509 46 24
2510 45 25
2511 44 26
2512 43 27
2513 42 28
2514 41 29
2515 40 30
2516 39 31
2517 38 32
2518 37 33
2519 36 34
2520 35 35
2521 34 36
2522 33 37
2523 32 38
2524 31 39
2525 30 40
2526 29 41
2527 28 42
2528 27 43
2529 26 44
2530 25 45
2531 24 46
2532 23 47
2533 22 48
2534 21 49
2535 20 50
2536 19 51
2537 18 52
2538 17 53
2539 16 54
2540 15 55
2541 14 56
2542 13 57
2543 12 58
2544 11 59
2545 10 60
2546 9 61
2547 8 62
2548 7 63
2549 6 64
2550 5 65
2551 4 66
2552 3 67
2553 2 68
2554 1 69
2555 0 70
2556 71 0
2557 70 1
2558 69 2
2559 68 3
2560 67 4
2561 66 5
2562 65 6
2563 64 7
2564 63 8
2565 62 9
2566 61 10
2567 60 11
2568 59 12
2569 58 13
2570 57 14
2571 56 15
2572 55 16
2573 54 17
2574 53 18
2575 52 19
2576 51 20
2577 50 21
2578 49 22
2579 48 23
2580 47 24
2581 46 25
2582 45 26
2583 44 27
2584 43 28
2585 42 29
2586 41 30
2587 40 31
2588 39 32
2589 38 33
2590 37 34
2591 36 35
2592 35 36
2593 34 37
2594 33 38
2595 32 39
2596 31 40
2597 30 41
2598 29 42
2599 28 43
2600 27 44
2601 26 45
2602 25 46
2603 24 47
2604 23 48
2605 22 49
2606 21 50
2607 20 51
2608 19 52
2609 18 53
2610 17 54
2611 16 55
2612 15 56
2613 14 57
2614 13 58
2615 12 59
2616 11 60
2617 10 61
2618 9 62
2619 8 63
2620 7 64
2621 6 65
2622 5 66
2623 4 67
2624 3 68
2625 2 69
2626 1 70
2627 0 71
2628 72 0
2629 71 1
2630 70 2
2631 69 3
2632 68 4
2633 67 5
2634 66 6
2635 65 7
2636 64 8
2637 63 9
2638 62 10
2639 61 11
2640 60 12
2641 59 13
2642 58 14
2643 57 15
2644 56 16
2645 55 17
2646 54 18
2647 53 19
2648 52 20
2649 51 21
2650 50 22
2651 49 23
2652 48 24
2653 47 25
2654 46 26
2655 45 27
2656 44 28
2657 43 29
2658 42 30
2659 41 31
2660 40 32
2661 39 33
2662 38 34
2663 37 35
2664 36 36
2665 35 37
2666 34 38
2667 33 39
2668 32 40
2669 31 41
2670 30 42
2671 29 43
2672 28 44
2673 27 45
2674 26 46
2675 25 47
2676 24 48
2677 23 49
2678 22 50
2679 21 51
2680 20 52
2681 19 53
2682 18 54
2683 17 55
2684 16 56
2685 15 57
2686 14 58
2687 13 59
2688 12 60
2689 11 61
2690 10 62
2691 9 63
2692 8 64
2693 7 65
2694 6 66
2695 5 67
2696 4 68
2697 3 69
2698 2 70
2699 1 71
2700 0 72
2701 73 0
2702 72 1
2703 71 2
2704 70 3
2705 69 4
2706 68 5
2707 67 6
2708 66 7
2709 65 8
2710 64 9
2711 63 10
2712 62 11
2713 61 12
2714 60 13
2715 59 14
2716 58 15
2717 57 16
2718 56 17
2719 55 18
2720 54 19
2721 53 20
2722 52 21
2723 51 22
2724 50 23
2725 49 24
2726 48 25
2727 47 26
2728 46 27
2729 45 28
2730 44 29
2731 43 30
2732 42 31
2733 41 32
2734 40 33
2735 39 34
2736 38 35
2737 37 36
2738 36 37
2739 35 38
2740 34 39
2741 33 40
2742 32 41
2743 31 42
2744 30 43
2745 29 44
2746 28 45
2747 27 46
2748 26 47
2749 25 48
2750 24 49
2751 23 50
2752 22 51
2753 21 52
2754 20 53
2755 19 54
2756 18 55
2757 17 56
2758 16 57
2759 15 58
2760 14 59
2761 13 60
2762 12 61
2763 11 62
2764 10 63
2765 9 64
2766 8 65
2767 7 66
2768 6 67
2769 5 68
2770 4 69
2771 3 70
2772 2 71
2773 1 72
2774 0 73
2775 74 0
2776 73 1
2777 72 2
2778 71 3
2779 70 4
2780 69 5
2781 68 6
2782 67 7
2783 66 8
2784 65 9
2785 64 10
2786 63 11
2787 62 12
2788 61 13
2789 60 14
2790 59 15
2791 58 16
2792 57 17
2793 56 18
2794 55 19
2795 54 20
2796 53 21
2797 52 22
2798 51 23
2799 50 24
2800 49 25
2801 48 26
2802 47 27
2803 46 28
2804 45 29
2805 44 30
2806 43 31
2807 42 32
2808 41 33
2809 40 34
2810 39 35
2811 38 36
2812 37 37
2813 36 38
2814 35 39
2815 34 40
2816 33 41
2817 32 42
2818 31 43
2819 30 44
2820 29 45
2821 28 46
2822 27 47
2823 26 48
2824 25 49
2825 24 50
2826 23 51
2827 22 52
2828 21 53
2829 20 54
2830 19 55
2831 18 56
2832 17 57
2833 16 58
2834 15 59
2835 14 60
2836 13 61
2837 12 62
2838 11 63
2839 10 64
2840 9 65
2841 8 66
2842 7 67
2843 6 68
2844 5 69
2845 4 70
2846 3 71
2847 2 72
2848 1 73
2849 0 74
2850 75 0
2851 74 1
2852 73 2
2853 72 3
2854 71 4
2855 70 5
2856 69 6
2857 68 7
2858 67 8
2859 66 9
2860 65 10
2861 64 11
2862 63 12
2863 62 13
2864 61 14
2865 60 15
2866 59 16
2867 58 17
2868 57 18
2869 56 19
2870 55 20
2871 54 21
2872 53 22
2873 52 23
2874 51 24
2875 50 25
2876 49 26
2877 48 27
2878 47 28
2879 46 29
2880 45 30
2881 44 31
2882 43 32
2883 42 33
2884 41 34
2885 40 35
2886 39 36
2887 38 37
2888 37 38
2889 36 39
2890 35 40
2891 34 41
2892 33 42
2893 32 43
2894 31 44
2895 30 45
2896 29 46
2897 28 47
2898 27 48
2899 26 49
2900 25 50
2901 24 51
2902 23 52
2903 22 53
2904 21 54
2905 20 55
2906 19 56
2907 18 57
2908 17 58
2909 16 59
2910 15 60
2911 14 61
2912 13 62
2913 12 63
2914 11 64
2915 10 65
2916 9 66
2917 8 67
2918 7 68
2919 6 69
2920 5 70
2921 4 71
2922 3 72
2923 2 73
2924 1 74
2925 0 75
2926 76 0
2927 75 1
2928 74 2
2929 73 3
2930 72 4
2931 71 5
2932 70 6
2933 69 7
2934 68 8
2935 67 9
2936 66 10
2937 65 11
2938 64 12
2939 63 13
2940 62 14
2941 61 15
2942 60 16
2943 59 17
2944 58 18
2945 57 19
2946 56 20
2947 55 21
2948 54 22
2949 53 23
2950 52 24
2951 51 25
2952 50 26
2953 49 27
2954 48 28
2955 47 29
2956 46 30
2957 45 31
2958 44 32
2959 43 33
2960 42 34
2961 41 35
2962 40 36
2963 39 37
2964 38 38
2965 37 39
2966 36 40
2967 35 41
2968 34 42
2969 33 43
2970 32 44
2971 31 45
2972 30 46
2973 29 47
2974 28 48
2975 27 49
2976 26 50
2977 25 51
2978 24 52
2979 23 53
2980 22 54
2981 21 55
2982 20 56
2983 19 57
2984 18 58
2985 17 59
2986 16 60
2987 15 61
2988 14 62
2989 13 63
2990 12 64
2991 11 65
2992 10 66
2993 9 67
2994 8 68
2995 7 69
2996 6 70
2997 5 71
2998 4 72
2999 3 73
3000 2 74
3001 1 75
3002 0 76
3003 77 0
3004 76 1
3005 75 2
3006 74 3
3007 73 4
3008 72 5
3009 71 6
3010 70 7
3011 69 8
3012 68 9
3013 67 10
3014 66 11
3015 65 12
3016 64 13
3017 63 14
3018 62 15
3019 61 16
3020 60 17
3021 59 18
3022 58 19
3023 57 20
3024 56 21
3025 55 22
3026 54 23
3027 53 24
3028 52 25
3029 51 26
3030 50 27
3031 49 28
3032 48 29
3033 47 30
3034 46 31
3035 45 32
3036 44 33
3037 43 34
3038 42 35
3039 41 36
3040 40 37
3041 39 38
3042 38 39
3043 37 40
3044 36 41
3045 35 42
3046 34 43
3047 33 44
3048 32 45
3049 31 46
3050 30 47
3051 29 48
3052 28 49
3053 27 50
3054 26 51
3055 25 52
3056 24 53
3057 23 54
3058 22 55
3059 21 56
3060 20 57
3061 19 58
3062 18 59
3063 17 60
3064 16 61
3065 15 62
3066 14 63
3067 13 64
3068 12 65
3069 11 66
3070 10 67
3071 9 68
3072 8 69
3073 7 70
3074 6 71
3075 5 72
3076 4 73
3077 3 74
3078 2 75
3079 1 76
3080 0 77
3081 78 0
3082 77 1
3083 76 2
3084 75 3
3085 74 4
3086 73 5
3087 72 6
3088 71 7
3089 70 8
3090 69 9
3091 68 10
3092 67 11
3093 66 12
3094 65 13
3095 64 14
3096 63 15
3097 62 16
3098 61 17
3099 60 18
3100 59 19
3101 58 20
3102 57 21
3103 56 22
3104 55 23
3105 54 24
3106 53 25
3107 52 26
3108 51 27
3109 50 28
3110 49 29
3111 48 30
3112 47 31
3113 46 32
3114 45 33
3115 44 34
3116 43 35
3117 42 36
3118 41 37
3119 40 38
3120 39 39
3121 38 40
3122 37 41
3123 36 42
3124 35 43
3125 34 44
3126 33 45
3127 32 46
3128 31 47
3129 30 48
3130 29 49
3131 28 50
3132 27 51
3133 26 52
3134 25 53
3135 24 54
3136 23 55
3137 22 56
3138 21 57
3139 20 58
3140 19 59
3141 18 60
3142 17 61
3143 16 62
3144 15 63
3145 14 64
3146 13 65
3147 12 66
3148 11 67
3149 10 68
3150 9 69
3151 8 70
3152 7 71
3153 6 72
3154 5 73
3155 4 74
3156 3 75
3157 2 76
3158 1 77
3159 0 78
3160 79 0
3161 78 1
3162 77 2
3163 76 3
3164 75 4
3165 74 5
3166 73 6
3167 72 7
3168 71 8
3169 70 9
3170 69 10
3171 68 11
3172 67 12
3173 66 13
3174 65 14
3175 64 15
3176 63 16
3177 62 17
3178 61 18
3179 60 19
3180 59 20
3181 58 21
3182 57 22
3183 56 23
3184 55 24
3185 54 25
3186 53 26
3187 52 27
3188 51 28
3189 50 29
3190 49 30
3191 48 31
3192 47 32
3193 46 33
3194 45 34
3195 44 35
3196 43 36
3197 42 37
3198 41 38
3199 40 39
3200 39 40
3201 38 41
3202 37 42
3203 36 43
3204 35 44
3205 34 45
3206 33 46
3207 32 47
3208 31 48
3209 30 49
3210 29 50
3211 28 51
3212 27 52
3213 26 53
3214 25 54
3215 24 55
3216 23 56
3217 22 57
3218 21 58
3219 20 59
3220 19 60
3221 18 61
3222 17 62
3223 16 63
3224 15 64
3225 14 65
3226 13 66
3227 12 67
3228 11 68
3229 10 69
3230 9 70
3231 8 71
3232 7 72
3233 6 73
3234 5 74
3235 4 75
3236 3 76
3237 2 77
3238 1 78
3239 0 79
3240 80 0
3241 79 1
3242 78 2
3243 77 3
3244 76 4
3245 75 5
3246 74 6
3247 73 7
3248 72 8
3249 71 9
3250 70 10
3251 69 11
3252 68 12
3253 67 13
3254 66 14
3255 65 15
3256 64 16
3257 63 17
3258 62 18
3259 61 19
3260 60 20
3261 59 21
3262 58 22
3263 57 23
3264 56 24
3265 55 25
3266 54 26
3267 53 27
3268 52 28
3269 51 29
3270 50 30
3271 49 31
3272 48 32
3273 47 33
3274 46 34
3275 45 35
3276 44 36
3277 43 37
3278 42 38
3279 41 39
3280 40 40
3281 39 41
3282 38 42
3283 37 43
3284 36 44
3285 35 45
3286 34 46
3287 33 47
3288 32 48
3289 31 49
3290 30 50
3291 29 51
3292 28 52
3293 27 53
3294 26 54
3295 25 55
3296 24 56
3297 23 57
3298 22 58
3299 21 59
3300 20 60
3301 19 61
3302 18 62
3303 17 63
3304 16 64
3305 15 65
3306 14 66
3307 13 67
3308 12 68
3309 11 69
3310 10 70
3311 9 71
3312 8 72
3313 7 73
3314 6 74
3315 5 75
3316 4 76
3317 3 77
3318 2 78
3319 1 79
3320 0 80
3321 81 0
3322 80 1
3323 79 2
3324 78 3
3325 77 4
3326 76 5
3327 75 6
3328 74 7
3329 73 8
3330 72 9
3331 71 10
3332 70 11
3333 69 12
3334 68 13
3335 67 14
3336 66 15
3337 65 16
3338 64 17
3339 63 18
3340 62 19
3341 61 20
3342 60 21
3343 59 22
3344 58 23
3345 57 24
3346 56 25
3347 55 26
3348 54 27
3349 53 28
3350 52 29
3351 51 30
3352 50 31
3353 49 32
3354 48 33
3355 47 34
3356 46 35
3357 45 36
3358 44 37
3359 43 38
3360 42 39
3361 41 40
3362 40 41
3363 39 42
3364 38 43
3365 37 44
3366 36 45
3367 35 46
3368 34 47
3369 33 48
3370 32 49
3371 31 50
3372 30 51
3373 29 52
3374 28 53
3375 27 54
3376 26 55
3377 25 56
3378 24 57
3379 23 58
3380 22 59
3381 21 60
3382 20 61
3383 19 62
3384 18 63
3385 17 64
3386 16 65
3387 15 66
3388 14 67
3389 13 68
3390 12 69
3391 11 70
3392 10 71
3393 9 72
3394 8 73
3395 7 74
3396 6 75
3397 5 76
3398 4 77
3399 3 78
3400 2 79
3401 1 80
3402 0 81
3403 82 0
3404 81 1
3405 80 2
3406 79 3
3407 78 4
3408 77 5
3409 76 6
3410 75 7
3411 74 8
3412 73 9
3413 72 10
3414 71 11
3415 70 12
3416 69 13
3417 68 14
3418 67 15
3419 66 16
3420 65 17
3421 64 18
3422 63 19
3423 62 20
3424 61 21
3425 60 22
3426 59 23
3427 58 24
3428 57 25
3429 56 26
3430 55 27
3431 54 28
3432 53 29
3433 52 30
3434 51 31
3435 50 32
3436 49 33
3437 48 34
3438 47 35
3439 46 36
3440 45 37
3441 44 38
3442 43 39
3443 42 40
3444 41 41
3445 40 42
3446 39 43
3447 38 44
3448 37 45
3449 36 46
3450 35 47
3451 34 48
3452 33 49
3453 32 50
3454 31 51
3455 30 52
3456 29 53
3457 28 54
3458 27 55
3459 26 56
3460 25 57
3461 24 58
3462 23 59
3463 22 60
3464 21 61
3465 20 62
3466 19 63
3467 18 64
3468 17 65
3469 16 66
3470 15 67
3471 14 68
3472 13 69
3473 12 70
3474 11 71
3475 10 72
3476 9 73
3477 8 74
3478 7 75
3479 6 76
3480 5 77
3481 4 78
3482 3 79
3483 2 80
3484 1 81
3485 0 82
3486 83 0
3487 82 1
3488 81 2
3489 80 3
3490 79 4
3491 78 5
3492 77 6
3493 76 7
3494 75 8
3495 74 9
3496 73 10
3497 72 11
3498 71 12
3499 70 13
3500 69 14
3501 68 15
3502 67 16
3503 66 17
3504 65 18
3505 64 19
3506 63 20
3507 62 21
3508 61 22
3509 60 23
3510 59 24
3511 58 25
3512 57 26
3513 56 27
3514 55 28
3515 54 29
3516 53 30
3517 52 31
3518 51 32
3519 50 33
3520 49 34
3521 48 35
3522 47 36
3523 46 37
3524 45 38
3525 44 39
3526 43 40
3527 42 41
3528 41 42
3529 40 43
3530 39 44
3531 38 45
3532 37 46
3533 36 47
3534 35 48
3535 34 49
3536 33 50
3537 32 51
3538 31 52
3539 30 53
3540 29 54
3541 28 55
3542 27 56
3543 26 57
3544 25 58
3545 24 59
3546 23 60
3547 22 61
3548 21 62
3549 20 63
3550 19 64
3551 18 65
3552 17 66
3553 16 67
3554 15 68
3555 14 69
3556 13 70
3557 12 71
3558 11 72
3559 10 73
3560 9 74
3561 8 75
3562 7 76
3563 6 77
3564 5 78
3565 4 79
3566 3 80
3567 2 81
3568 1 82
3569 0 83
3570 84 0
3571 83 1
3572 82 2
3573 81 3
3574 80 4
3575 79 5
3576 78 6
3577 77 7
3578 76 8
3579 75 9
3580 74 10
3581 73 11
3582 72 12
3583 71 13
3584 70 14
3585 69 15
3586 68 16
3587 67 17
3588 66 18
3589 65 19
3590 64 20
3591 63 21
3592 62 22
3593 61 23
3594 60 24
3595 59 25
3596 58 26
3597 57 27
3598 56 28
3599 55 29
3600 54 30
3601 53 31
3602 52 32
3603 51 33
3604 50 34
3605 49 35
3606 48 36
3607 47 37
3608 46 38
3609 45 39
3610 44 40
3611 43 41
3612 42 42
3613 41 43
3614 40 44
3615 39 45
3616 38 46
3617 37 47
3618 36 48
3619 35 49
3620 34 50
3621 33 51
3622 32 52
3623 31 53
3624 30 54
3625 29 55
3626 28 56
3627 27 57
3628 26 58
3629 25 59
3630 24 60
3631 23 61
3632 22 62
3633 21 63
3634 20 64
3635 19 65
3636 18 66
3637 17 67
3638 16 68
3639 15 69
3640 14 70
3641 13 71
3642 12 72
3643 11 73
3644 10 74
3645 9 75
3646 8 76
3647 7 77
3648 6 78
3649 5 79
3650 4 80
3651 3 81
3652 2 82
3653 1 83
3654 0 84
3655 85 0
3656 84 1
3657 83 2
3658 82 3
3659 81 4
3660 80 5
3661 79 6
3662 78 7
3663 77 8
3664 76 9
3665 75 10
3666 74 11
3667 73 12
3668 72 13
3669 71 14
3670 70 15
3671 69 16
3672 68 17
3673 67 18
3674 66 19
3675 65 20
3676 64 21
3677 63 22
3678 62 23
3679 61 24
3680 60 25
3681 59 26
3682 58 27
3683 57 28
3684 56 29
3685 55 30
3686 54 31
3687 53 32
3688 52 33
3689 51 34
3690 50 35
3691 49 36
3692 48 37
3693 47 38
3694 46 39
3695 45 40
3696 44 41
3697 43 42
3698 42 43
3699 41 44
3700 40 45
3701 39 46
3702 38 47
3703 37 48
3704 36 49
3705 35 50
3706 34 51
3707 33 52
3708 32 53
3709 31 54
3710 30 55
3711 29 56
3712 28 57
3713 27 58
3714 26 59
3715 25 60
3716 24 61
3717 23 62
3718 22 63
3719 21 64
3720 20 65
3721 19 66
3722 18 67
3723 17 68
3724 16 69
3725 15 70
3726 14 71
3727 13 72
3728 12 73
3729 11 74
3730 10 75
3731 9 76
3732 8 77
3733 7 78
3734 6 79
3735 5 80
3736 4 81
3737 3 82
3738 2 83
3739 1 84
3740 0 85
3741 86 0
3742 85 1
3743 84 2
3744 83 3
3745 82 4
3746 81 5
3747 80 6
3748 79 7
3749 78 8
3750 77 9
3751 76 10
3752 75 11
3753 74 12
3754 73 13
3755 72 14
3756 71 15
3757 70 16
3758 69 17
3759 68 18
3760 67 19
3761 66 20
3762 65 21
3763 64 22
3764 63 23
3765 62 24
3766 61 25
3767 60 26
3768 59 27
3769 58 28
3770 57 29
3771 56 30
3772 55 31
3773 54 32
3774 53 33
3775 52 34
3776 51 35
3777 50 36
3778 49 37
3779 48 38
3780 47 39
3781 46 40
3782 45 41
3783 44 42
3784 43 43
3785 42 44
3786 41 45
3787 40 46
3788 39 47
3789 38 48
3790 37 49
3791 36 50
3792 35 51
3793 34 52
3794 33 53
3795 32 54
3796 31 55
3797 30 56
3798 29 57
3799 28 58
3800 27 59
3801 26 60
3802 25 61
3803 24 62
3804 23 63
3805 22 64
3806 21 65
3807 20 66
3808 19 67
3809 18 68
3810 17 69
3811 16 70
3812 15 71
3813 14 72
3814 13 73
3815 12 74
3816 11 75
3817 10 76
3818 9 77
3819 8 78
3820 7 79
3821 6 80
3822 5 81
3823 4 82
3824 3 83
3825 2 84
3826 1 85
3827 0 86
3828 87 0
3829 86 1
3830 85 2
3831 84 3
3832 83 4
3833 82 5
3834 81 6
3835 80 7
3836 79 8
3837 78 9
3838 77 10
3839 76 11
3840 75 12
3841 74 13
3842 73 14
3843 72 15
3844 71 16
3845 70 17
3846 69 18
3847 68 19
3848 67 20
3849 66 21
3850 65 22
3851 64 23
3852 63 24
3853 62 25
3854 61 26
3855 60 27
3856 59 28
3857 58 29
3858 57 30
3859 56 31
3860 55 32
3861 54 33
3862 53 34
3863 52 35
3864 51 36
3865 50 37
3866 49 38
3867 48 39
3868 47 40
3869 46 41
3870 45 42
3871 44 43
3872 43 44
3873 42 45
3874 41 46
3875 40 47
3876 39 48
3877 38 49
3878 37 50
3879 36 51
3880 35 52
3881 34 53
3882 33 54
3883 32 55
3884 31 56
3885 30 57
3886 29 58
3887 28 59
3888 27 60
3889 26 61
3890 25 62
3891 24 63
3892 23 64
3893 22 65
3894 21 66
3895 20 67
3896 19 68
3897 18 69
3898 17 70
3899 16 71
3900 15 72
3901 14 73
3902 13 74
3903 12 75
3904 11 76
3905 10 77
3906 9 78
3907 8 79
3908 7 80
3909 6 81
3910 5 82
3911 4 83
3912 3 84
3913 2 85
3914 1 86
3915 0 87
3916 88 0
3917 87 1
3918 86 2
3919 85 3
3920 84 4
3921 83 5
3922 82 6
3923 81 7
3924 80 8
3925 79 9
3926 78 10
3927 77 11
3928 76 12
3929 75 13
3930 74 14
3931 73 15
3932 72 16
3933 71 17
3934 70 18
3935 69 19
3936 68 20
3937 67 21
3938 66 22
3939 65 23
3940 64 24
3941 63 25
3942 62 26
3943 61 27
3944 60 28
3945 59 29
3946 58 30
3947 57 31
3948 56 32
3949 55 33
3950 54 34
3951 53 35
3952 52 36
3953 51 37
3954 50 38
3955 49 39
3956 48 40
3957 47 41
3958 46 42
3959 45 43
3960 44 44
3961 43 45
3962 42 46
3963 41 47
3964 40 48
3965 39 49
3966 38 50
3967 37 51
3968 36 52
3969 35 53
3970 34 54
3971 33 55
3972 32 56
3973 31 57
3974 30 58
3975 29 59
3976 28 60
3977 27 61
3978 26 62
3979 25 63
3980 24 64
3981 23 65
3982 22 66
3983 21 67
3984 20 68
3985 19 69
3986 18 70
3987 17 71
3988 16 72
3989 15 73
3990 14 74
3991 13 75
3992 12 76
3993 11 77
3994 10 78
3995 9 79
3996 8 80
3997 7 81
3998 6 82
3999 5 83
4000 4 84
4001 3 85
4002 2 86
4003 1 87
4004 0 88
4005 89 0
4006 88 1
4007 87 2
4008 86 3
4009 85 4
4010 84 5
4011 83 6
4012 82 7
4013 81 8
4014 80 9
4015 79 10
4016 78 11
4017 77 12
4018 76 13
4019 75 14
4020 74 15
4021 73 16
4022 72 17
4023 71 18
4024 70 19
4025 69 20
4026 68 21
4027 67 22
4028 66 23
4029 65 24
4030 64 25
4031 63 26
4032 62 27
4033 61 28
4034 60 29
4035 59 30
4036 58 31
4037 57 32
4038 56 33
4039 55 34
4040 54 35
4041 53 36
4042 52 37
4043 51 38
4044 50 39
4045 49 40
4046 48 41
4047 47 42
4048 46 43
4049 45 44
4050 44 45
4051 43 46
4052 42 47
4053 41 48
4054 40 49
4055 39 50
4056 38 51
4057 37 52
4058 36 53
4059 35 54
4060 34 55
4061 33 56
4062 32 57
4063 31 58
4064 30 59
4065 29 60
4066 28 61
4067 27 62
4068 26 63
4069 25 64
4070 24 65
4071 23 66
4072 22 67
4073 21 68
4074 20 69
4075 19 70
4076 18 71
4077 17 72
4078 16 73
4079 15 74
4080 14 75
4081 13 76
4082 12 77
4083 11 78
4084 10 79
4085 9 80
4086 8 81
4087 7 82
4088 6 83
4089 5 84
4090 4 85
4091 3 86
4092 2 87
4093 1 88
4094 0 89
4095 90 0
4096 89 1
4097 88 2
4098 87 3
4099 86 4
4100 85 5
4101 84 6
4102 83 7
4103 82 8
4104 81 9
4105 80 10
4106 79 11
4107 78 12
4108 77 13
4109 76 14
4110 75 15
4111 74 16
4112 73 17
4113 72 18
4114 71 19
4115 70 20
4116 69 21
4117 68 22
4118 67 23
4119 66 24
4120 65 25
4121 64 26
4122 63 27
4123 62 28
4124 61 29
4125 60 30
4126 59 31
4127 58 32
4128 57 33
4129 56 34
4130 55 35
4131 54 36
4132 53 37
4133 52 38
4134 51 39
4135 50 40
4136 49 41
4137 48 42
4138 47 43
4139 46 44
4140 45 45
4141 44 46
